Checkpoint #,Name,Uploaded At,Elo Rating,Network File,Raw TF Weights,Raw Elo,Raw Network URL,Raw TF URL
253,kata1-b40c256-s6670232064-d1618099284,2021-03-01 03:35:55 UTC,"13306.6 ± 12.6 - (3,246 games)",[Download],[Download],13306.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6670232064-d1618099284.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6670232064-d1618099284.zip
252,kata1-b40c256-s6654777088-d1614322994,2021-02-28 14:40:21 UTC,"13317.6 ± 11.4 - (3,982 games)",[Download],[Download],13317.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6654777088-d1614322994.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6654777088-d1614322994.zip
251,kata1-b40c256-s6639386368-d1610664109,2021-02-27 22:02:59 UTC,"13325.6 ± 9.5 - (5,629 games)",[Download],[Download],13325.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6639386368-d1610664109.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6639386368-d1610664109.zip
250,kata1-b40c256-s6623860480-d1606950194,2021-02-27 08:20:32 UTC,"13315.6 ± 12.0 - (3,617 games)",[Download],[Download],13315.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6623860480-d1606950194.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6623860480-d1606950194.zip
249,kata1-b40c256-s6608612608-d1603249396,2021-02-26 18:13:35 UTC,"13320.3 ± 10.6 - (4,569 games)",[Download],[Download],13320.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6608612608-d1603249396.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6608612608-d1603249396.zip
248,kata1-b40c256-s6593223168-d1599364617,2021-02-25 20:40:14 UTC,"13325.9 ± 10.4 - (4,765 games)",[Download],[Download],13325.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6593223168-d1599364617.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6593223168-d1599364617.zip
247,kata1-b40c256-s6577830912-d1595616746,2021-02-24 21:21:46 UTC,"13324.4 ± 11.0 - (4,264 games)",[Download],[Download],13324.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6577830912-d1595616746.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6577830912-d1595616746.zip
246,kata1-b40c256-s6562787072-d1591824487,2021-02-24 02:29:23 UTC,"13315.0 ± 12.6 - (3,293 games)",[Download],[Download],13315,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6562787072-d1591824487.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6562787072-d1591824487.zip
245,kata1-b40c256-s6547399168-d1588412720,2021-02-23 10:20:10 UTC,"13315.9 ± 12.4 - (3,401 games)",[Download],[Download],13315.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6547399168-d1588412720.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6547399168-d1588412720.zip
244,kata1-b40c256-s6532222208-d1584949502,2021-02-23 00:01:02 UTC,"13319.6 ± 11.6 - (3,804 games)",[Download],[Download],13319.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6532222208-d1584949502.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6532222208-d1584949502.zip
243,kata1-b40c256-s6516628736-d1580726559,2021-02-22 07:09:25 UTC,"13322.5 ± 12.0 - (3,609 games)",[Download],[Download],13322.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6516628736-d1580726559.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6516628736-d1580726559.zip
242,kata1-b40c256-s6501099008-d1576723012,2021-02-21 14:47:22 UTC,"13314.8 ± 12.1 - (3,529 games)",[Download],[Download],13314.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6501099008-d1576723012.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6501099008-d1576723012.zip
241,kata1-b40c256-s6485784576-d1573360039,2021-02-20 22:12:05 UTC,"13324.2 ± 9.1 - (6,200 games)",[Download],[Download],13324.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6485784576-d1573360039.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6485784576-d1573360039.zip
240,kata1-b40c256-s6470326784-d1569500225,2021-02-20 03:40:27 UTC,"13321.6 ± 11.3 - (4,041 games)",[Download],[Download],13321.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6470326784-d1569500225.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6470326784-d1569500225.zip
239,kata1-b40c256-s6455223040-d1565552118,2021-02-19 10:17:01 UTC,"13291.2 ± 13.1 - (3,038 games)",[Download],[Download],13291.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6455223040-d1565552118.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6455223040-d1565552118.zip
238,kata1-b40c256-s6439344128-d1561856620,2021-02-18 08:20:03 UTC,"13311.9 ± 12.7 - (3,251 games)",[Download],[Download],13311.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6439344128-d1561856620.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6439344128-d1561856620.zip
237,kata1-b40c256-s6423747328-d1558055833,2021-02-17 06:17:59 UTC,"13302.4 ± 11.1 - (4,192 games)",[Download],[Download],13302.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6423747328-d1558055833.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6423747328-d1558055833.zip
236,kata1-b40c256-s6407935744-d1554994166,2021-02-16 17:08:27 UTC,"13313.3 ± 12.8 - (3,200 games)",[Download],[Download],13313.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6407935744-d1554994166.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6407935744-d1554994166.zip
235,kata1-b40c256-s6386796288-d1548655633,2021-02-15 21:36:12 UTC,"13310.9 ± 11.3 - (4,101 games)",[Download],[Download],13310.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6386796288-d1548655633.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6386796288-d1548655633.zip
234,kata1-b40c256-s6371201536-d1545042795,2021-02-15 11:01:06 UTC,"13305.5 ± 11.7 - (3,826 games)",[Download],[Download],13305.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6371201536-d1545042795.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6371201536-d1545042795.zip
233,kata1-b40c256-s6355532800-d1540063236,2021-02-15 00:25:01 UTC,"13311.0 ± 10.7 - (4,514 games)",[Download],[Download],13311,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6355532800-d1540063236.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6355532800-d1540063236.zip
232,kata1-b40c256-s6340147456-d1536898732,2021-02-14 13:59:33 UTC,"13313.2 ± 9.6 - (5,624 games)",[Download],[Download],13313.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6340147456-d1536898732.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6340147456-d1536898732.zip
231,kata1-b40c256-s6324686592-d1531946965,2021-02-14 03:29:58 UTC,"13295.0 ± 12.3 - (3,453 games)",[Download],[Download],13295,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6324686592-d1531946965.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6324686592-d1531946965.zip
230,kata1-b40c256-s6309226496-d1527651061,2021-02-13 17:02:24 UTC,"13304.1 ± 11.3 - (4,098 games)",[Download],[Download],13304.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6309226496-d1527651061.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6309226496-d1527651061.zip
229,kata1-b40c256-s6293491200-d1524485591,2021-02-13 06:24:03 UTC,"13308.9 ± 12.6 - (3,256 games)",[Download],[Download],13308.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6293491200-d1524485591.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6293491200-d1524485591.zip
228,kata1-b40c256-s6277963776-d1519328889,2021-02-12 19:53:10 UTC,"13309.5 ± 9.7 - (5,454 games)",[Download],[Download],13309.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6277963776-d1519328889.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6277963776-d1519328889.zip
227,kata1-b40c256-s6262716672-d1515029470,2021-02-12 09:32:17 UTC,"13302.8 ± 12.2 - (3,516 games)",[Download],[Download],13302.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6262716672-d1515029470.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6262716672-d1515029470.zip
226,kata1-b40c256-s6247328256-d1510806990,2021-02-11 23:05:47 UTC,"13292.7 ± 12.8 - (3,245 games)",[Download],[Download],13292.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6247328256-d1510806990.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6247328256-d1510806990.zip
225,kata1-b40c256-s6231591168-d1506701665,2021-02-11 12:27:07 UTC,"13295.7 ± 12.6 - (3,350 games)",[Download],[Download],13295.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6231591168-d1506701665.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6231591168-d1506701665.zip
224,kata1-b40c256-s6216069888-d1501299667,2021-02-11 01:57:52 UTC,"13287.9 ± 13.1 - (3,097 games)",[Download],[Download],13287.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6216069888-d1501299667.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6216069888-d1501299667.zip
223,kata1-b40c256-s6200263936-d1497173954,2021-02-10 15:17:07 UTC,"13300.5 ± 12.1 - (3,558 games)",[Download],[Download],13300.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6200263936-d1497173954.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6200263936-d1497173954.zip
222,kata1-b40c256-s6185010432-d1491937354,2021-02-10 04:56:21 UTC,"13301.5 ± 11.5 - (3,937 games)",[Download],[Download],13301.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6185010432-d1491937354.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6185010432-d1491937354.zip
221,kata1-b40c256-s6169484032-d1487890711,2021-02-09 18:25:07 UTC,"13305.1 ± 9.0 - (6,334 games)",[Download],[Download],13305.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6169484032-d1487890711.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6169484032-d1487890711.zip
220,kata1-b40c256-s6154373376-d1483376070,2021-02-09 08:11:31 UTC,"13307.5 ± 10.8 - (4,481 games)",[Download],[Download],13307.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6154373376-d1483376070.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6154373376-d1483376070.zip
219,kata1-b40c256-s6138985728-d1479329730,2021-02-08 21:44:12 UTC,"13299.6 ± 10.7 - (4,565 games)",[Download],[Download],13299.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6138985728-d1479329730.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6138985728-d1479329730.zip
218,kata1-b40c256-s6123391488-d1475533351,2021-02-08 11:11:52 UTC,"13303.3 ± 11.4 - (4,010 games)",[Download],[Download],13303.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6123391488-d1475533351.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6123391488-d1475533351.zip
217,kata1-b40c256-s6107932416-d1471330639,2021-02-07 22:03:09 UTC,"13299.3 ± 11.8 - (3,788 games)",[Download],[Download],13299.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6107932416-d1471330639.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6107932416-d1471330639.zip
216,kata1-b40c256-s6092332800-d1467841350,2021-02-07 08:03:30 UTC,"13303.4 ± 9.3 - (5,906 games)",[Download],[Download],13303.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6092332800-d1467841350.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6092332800-d1467841350.zip
215,kata1-b40c256-s6077009408-d1463845144,2021-02-06 16:14:09 UTC,"13299.0 ± 11.9 - (3,702 games)",[Download],[Download],13299,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6077009408-d1463845144.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6077009408-d1463845144.zip
214,kata1-b40c256-s6061627392-d1460304350,2021-02-06 00:08:56 UTC,"13290.5 ± 11.3 - (4,129 games)",[Download],[Download],13290.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6061627392-d1460304350.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6061627392-d1460304350.zip
213,kata1-b40c256-s6046032896-d1456262172,2021-02-05 05:43:32 UTC,"13306.5 ± 9.4 - (5,874 games)",[Download],[Download],13306.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6046032896-d1456262172.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6046032896-d1456262172.zip
212,kata1-b40c256-s6030436352-d1452538744,2021-02-04 13:32:37 UTC,"13276.0 ± 12.4 - (3,453 games)",[Download],[Download],13276,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6030436352-d1452538744.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6030436352-d1452538744.zip
211,kata1-b40c256-s6015115264-d1448867180,2021-02-03 20:44:13 UTC,"13284.8 ± 12.5 - (3,396 games)",[Download],[Download],13284.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6015115264-d1448867180.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6015115264-d1448867180.zip
210,kata1-b40c256-s5999937024-d1445229686,2021-02-03 06:00:37 UTC,"13282.6 ± 12.5 - (3,391 games)",[Download],[Download],13282.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5999937024-d1445229686.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5999937024-d1445229686.zip
209,kata1-b40c256-s5980386048-d1440216383,2021-02-02 08:14:01 UTC,"13287.6 ± 11.4 - (4,059 games)",[Download],[Download],13287.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5980386048-d1440216383.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5980386048-d1440216383.zip
208,kata1-b40c256-s5967561984-d1437324564,2021-02-01 18:00:22 UTC,"13292.0 ± 12.4 - (3,402 games)",[Download],[Download],13292,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5967561984-d1437324564.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5967561984-d1437324564.zip
207,kata1-b40c256-s5955223296-d1434056329,2021-02-01 01:14:32 UTC,"13283.2 ± 11.9 - (3,704 games)",[Download],[Download],13283.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5955223296-d1434056329.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5955223296-d1434056329.zip
206,kata1-b40c256-s5942610176-d1431052518,2021-01-31 09:48:52 UTC,"13286.9 ± 11.6 - (3,905 games)",[Download],[Download],13286.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5942610176-d1431052518.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5942610176-d1431052518.zip
205,kata1-b40c256-s5930620928-d1428285100,2021-01-30 20:10:42 UTC,"13276.5 ± 12.5 - (3,421 games)",[Download],[Download],13276.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5930620928-d1428285100.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5930620928-d1428285100.zip
204,kata1-b40c256-s5917934592-d1425073400,2021-01-30 02:40:59 UTC,"13273.2 ± 13.0 - (3,183 games)",[Download],[Download],13273.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5917934592-d1425073400.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5917934592-d1425073400.zip
203,kata1-b40c256-s5905385472-d1422182080,2021-01-29 13:48:07 UTC,"13280.5 ± 11.8 - (3,850 games)",[Download],[Download],13280.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5905385472-d1422182080.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5905385472-d1422182080.zip
202,kata1-b40c256-s5892836096-d1419249180,2021-01-28 22:33:36 UTC,"13278.4 ± 12.4 - (3,460 games)",[Download],[Download],13278.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5892836096-d1419249180.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5892836096-d1419249180.zip
201,kata1-b40c256-s5880498688-d1416177812,2021-01-28 08:02:27 UTC,"13274.8 ± 12.6 - (3,381 games)",[Download],[Download],13274.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5880498688-d1416177812.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5880498688-d1416177812.zip
200,kata1-b40c256-s5867950848-d1413392747,2021-01-27 20:08:42 UTC,"13274.7 ± 12.4 - (3,483 games)",[Download],[Download],13274.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5867950848-d1413392747.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5867950848-d1413392747.zip
199,kata1-b40c256-s5855542784-d1410086425,2021-01-27 04:40:24 UTC,"13292.1 ± 9.4 - (5,952 games)",[Download],[Download],13292.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5855542784-d1410086425.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5855542784-d1410086425.zip
198,kata1-b40c256-s5843133696-d1407221505,2021-01-26 14:56:51 UTC,"13280.5 ± 12.2 - (3,556 games)",[Download],[Download],13280.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5843133696-d1407221505.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5843133696-d1407221505.zip
197,kata1-b40c256-s5830863360-d1404116992,2021-01-25 23:37:50 UTC,"13286.5 ± 10.9 - (4,379 games)",[Download],[Download],13286.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5830863360-d1404116992.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5830863360-d1404116992.zip
196,kata1-b40c256-s5818107904-d1401154758,2021-01-25 06:56:31 UTC,"13270.2 ± 12.4 - (3,521 games)",[Download],[Download],13270.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5818107904-d1401154758.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5818107904-d1401154758.zip
195,kata1-b40c256-s5805907200-d1398250937,2021-01-24 19:50:26 UTC,"13290.1 ± 9.5 - (5,761 games)",[Download],[Download],13290.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5805907200-d1398250937.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5805907200-d1398250937.zip
194,kata1-b40c256-s5793846528-d1395151722,2021-01-23 23:14:22 UTC,"13265.6 ± 12.3 - (3,579 games)",[Download],[Download],13265.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5793846528-d1395151722.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5793846528-d1395151722.zip
193,kata1-b40c256-s5781160704-d1392075673,2021-01-22 23:48:59 UTC,"13283.2 ± 10.1 - (5,172 games)",[Download],[Download],13283.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5781160704-d1392075673.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5781160704-d1392075673.zip
192,kata1-b40c256-s5768820992-d1389264452,2021-01-22 01:38:20 UTC,"13258.1 ± 12.3 - (3,641 games)",[Download],[Download],13258.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5768820992-d1389264452.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5768820992-d1389264452.zip
191,kata1-b40c256-s5756480000-d1386145277,2021-01-21 06:52:40 UTC,"13270.6 ± 12.2 - (3,632 games)",[Download],[Download],13270.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5756480000-d1386145277.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5756480000-d1386145277.zip
190,kata1-b40c256-s5739500544-d1382079600,2021-01-19 22:37:56 UTC,"13275.3 ± 12.0 - (3,735 games)",[Download],[Download],13275.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5739500544-d1382079600.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5739500544-d1382079600.zip
189,kata1-b40c256-s5725361408-d1378743195,2021-01-19 01:11:05 UTC,"13277.5 ± 10.2 - (5,033 games)",[Download],[Download],13277.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5725361408-d1378743195.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5725361408-d1378743195.zip
188,kata1-b40c256-s5713160192-d1375633552,2021-01-18 06:05:30 UTC,"13268.1 ± 12.0 - (3,705 games)",[Download],[Download],13268.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5713160192-d1375633552.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5713160192-d1375633552.zip
187,kata1-b40c256-s5700818688-d1372545162,2021-01-17 06:14:24 UTC,"13285.0 ± 10.4 - (4,825 games)",[Download],[Download],13285,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5700818688-d1372545162.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5700818688-d1372545162.zip
186,kata1-b40c256-s5688063232-d1369652057,2021-01-16 02:52:28 UTC,"13255.0 ± 12.8 - (3,347 games)",[Download],[Download],13255,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5688063232-d1369652057.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5688063232-d1369652057.zip
185,kata1-b40c256-s5675792640-d1366587029,2021-01-15 02:44:09 UTC,"13273.8 ± 10.6 - (4,716 games)",[Download],[Download],13273.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5675792640-d1366587029.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5675792640-d1366587029.zip
184,kata1-b40c256-s5663312384-d1363813380,2021-01-14 08:22:17 UTC,"13263.3 ± 12.0 - (3,729 games)",[Download],[Download],13263.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5663312384-d1363813380.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5663312384-d1363813380.zip
183,kata1-b40c256-s5650759936-d1360639128,2021-01-13 08:40:46 UTC,"13258.3 ± 11.8 - (3,899 games)",[Download],[Download],13258.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5650759936-d1360639128.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5650759936-d1360639128.zip
182,kata1-b40c256-s5638351872-d1357590029,2021-01-12 15:17:36 UTC,"13254.8 ± 12.6 - (3,389 games)",[Download],[Download],13254.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5638351872-d1357590029.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5638351872-d1357590029.zip
181,kata1-b40c256-s5626082304-d1354534002,2021-01-11 17:40:45 UTC,"13278.6 ± 11.1 - (4,272 games)",[Download],[Download],13278.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5626082304-d1354534002.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5626082304-d1354534002.zip
180,kata1-b40c256-s5613466368-d1351727394,2021-01-10 19:14:49 UTC,"13265.8 ± 11.1 - (4,402 games)",[Download],[Download],13265.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5613466368-d1351727394.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5613466368-d1351727394.zip
179,kata1-b40c256-s5600995072-d1348643660,2021-01-10 00:09:26 UTC,"13276.4 ± 9.8 - (5,528 games)",[Download],[Download],13276.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5600995072-d1348643660.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5600995072-d1348643660.zip
178,kata1-b40c256-s5588722944-d1345698058,2021-01-09 01:21:15 UTC,"13254.8 ± 12.2 - (3,650 games)",[Download],[Download],13254.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5588722944-d1345698058.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5588722944-d1345698058.zip
177,kata1-b40c256-s5576380928-d1342737043,2021-01-08 00:52:59 UTC,"13262.1 ± 12.0 - (3,737 games)",[Download],[Download],13262.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s5576380928-d1342737043.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s5576380928-d1342737043.zip
